user_id,purchase_id,purchase_date,purchase_amount,product_category,payment_method,region,is_returning_customer,discount_used,days_since_last_purchase,user_age_group
2302,PUR-10155,2022-11-28 03:32:51.361720596,98.3,Sports,Card,Australia,1,0,186.0,45+
2704,PUR-62404,2023-09-30 17:06:55.567315280,173.84,Books,Bank Transfer,Australia,1,1,170.0,35-44
155,PUR-74340,2023-08-07 15:02:45.837419176,,Toys,PayPal,Asia,1,1,45.0,25-34
484,PUR-81080,2023-01-07 12:30:36.243482348,112.23,Electronics,PayPal,Australia,0,0,,18-24
2909,PUR-43538,2023-04-28 17:26:24.109030672,18.63,Books,PayPal,Australia,1,0,145.0,35-44
2066,PUR-62034,2023-11-30 10:42:33.924063848,200.81,Sports,PayPal,North America,1,0,13.0,25-34
744,PUR-12538,2023-05-26 11:36:17.449381184,272.06,Home,Bank Transfer,South America,0,1,,18-24
2879,PUR-66496,2022-08-02 18:44:41.056065160,350.37,Home,Crypto,South America,0,1,,35-44
2757,PUR-78863,2022-01-03 18:38:38.029158669,245.32,Clothing,PayPal,Asia,0,0,,45+
1329,PUR-65462,2022-10-05 07:48:18.816018704,446.33,Clothing,Crypto,South America,0,0,,18-24
201,PUR-43067,2023-07-18 21:10:49.453723272,32.73,Clothing,Crypto,Europe,0,0,,45+
2089,PUR-73912,2023-10-07 04:44:01.253512144,401.39,Books,Crypto,Asia,1,0,48.0,25-34
1451,PUR-25381,2022-08-30 02:27:56.680116328,278.81,Home,PayPal,Australia,1,1,6.0,25-34
2145,PUR-40194,2022-09-03 05:31:14.254317036,,Toys,PayPal,South America,0,0,,45+
1855,PUR-37929,2023-01-30 20:20:54.833663716,238.11,Toys,Bank Transfer,Asia,0,1,,25-34
1734,PUR-15260,2023-12-02 16:15:43.544809408,232.33,Books,Card,Asia,1,1,116.0,35-44
333,PUR-19899,2022-03-09 08:48:43.512377745,401.52,Sports,Card,Australia,1,1,55.0,25-34
2721,PUR-53371,2022-11-09 21:21:29.582051968,126.32,Toys,PayPal,Europe,1,1,157.0,18-24
2482,PUR-67213,2023-03-31 14:32:13.669782888,60.22,Toys,Bank Transfer,Asia,1,1,301.0,45+
2293,PUR-48347,2022-02-05 00:51:31.265318268,340.45,Sports,Card,Asia,0,0,,18-24
2930,PUR-49984,2023-07-23 09:27:37.694773616,451.08,Home,Bank Transfer,Australia,0,1,,18-24
2523,PUR-61844,2022-07-31 07:42:23.976858296,137.87,Toys,Card,Australia,1,1,94.0,35-44
1164,PUR-97025,2023-04-28 04:20:50.339939792,492.68,Toys,Card,South America,0,1,,45+
987,PUR-23046,2023-04-24 08:21:05.169412560,343.86,Books,Crypto,Asia,0,0,,25-34
40,PUR-73620,2022-04-16 17:01:10.370393282,354.25,Home,Bank Transfer,Australia,1,0,54.0,25-34
1326,PUR-58029,2022-02-16 02:34:03.828154559,267.41,Sports,PayPal,Australia,0,1,,35-44
45,PUR-43517,2023-09-22 23:20:56.656627112,226.27,Electronics,PayPal,Australia,0,1,,18-24
2006,PUR-29840,2022-10-26 14:18:19.576566000,442.54,Sports,PayPal,Australia,1,0,251.0,18-24
208,PUR-93825,2023-01-01 05:55:18.369395896,,Clothing,Crypto,Europe,1,1,103.0,18-24
381,PUR-29374,2022-12-01 02:10:23.401653220,370.63,Books,Crypto,Asia,1,0,73.0,25-34
1562,PUR-14369,2023-10-21 22:38:31.492230784,284.11,Electronics,Bank Transfer,North America,0,1,,45+
961,PUR-80764,2022-09-07 18:25:38.066231804,,Toys,Crypto,Australia,1,1,20.0,45+
2521,PUR-89529,2022-06-11 18:55:22.998145336,299.03,Home,Crypto,Asia,0,1,,18-24
2318,PUR-86028,2023-10-01 02:44:02.552619584,41.72,Home,Crypto,Asia,1,1,219.0,45+
1408,PUR-36422,2022-12-16 03:14:13.687180416,451.25,Books,Bank Transfer,North America,0,1,,18-24
error_user,PUR-70939,2023-06-15 02:47:27.630658464,60.18,Clothing,Bank Transfer,South America,1,0,328.0,18-24
1418,PUR-92497,2023-04-18 09:18:26.069702696,42.92,Toys,PayPal,South America,0,0,,25-34
585,PUR-63526,2023-12-09 00:08:35.492135432,318.29,Toys,Crypto,Australia,0,0,,45+
1349,PUR-17826,2023-10-19 03:56:11.138751608,20.3,Toys,PayPal,Australia,0,1,,18-24
2908,PUR-26299,2023-11-06 21:08:11.033772800,78.97,Books,Bank Transfer,North America,1,1,74.0,45+
1794,PUR-55716,2023-06-12 15:58:09.999358280,366.95,Sports,Crypto,Asia,1,0,88.0,45+
2701,PUR-78297,2023-12-09 12:46:20.880988608,245.73,Home,Card,Europe,0,0,,18-24
2412,PUR-38981,2023-11-26 02:12:58.388047024,8.28,Electronics,PayPal,North America,1,0,334.0,35-44
161,PUR-75360,2022-11-15 05:05:52.710952788,453.35,Books,Bank Transfer,Australia,1,0,84.0,25-34
941,PUR-13855,2022-08-17 06:12:32.384236580,,Toys,PayPal,Europe,0,1,,25-34
642,PUR-49761,2023-11-16 05:52:26.338589080,,Toys,PayPal,North America,0,0,,18-24
2634,PUR-84513,2023-03-18 08:11:41.020056808,330.97,Toys,Crypto,South America,0,1,,25-34
1619,PUR-26200,2023-08-09 20:22:19.728542120,10.59,Electronics,PayPal,South America,1,1,228.0,35-44
1316,PUR-11517,2023-09-04 14:05:28.532232744,44.09,Books,Crypto,Australia,0,1,,18-24
652,PUR-24884,2023-11-25 02:13:34.419972944,434.21,Sports,Card,Europe,0,1,,35-44
2226,PUR-46238,2022-12-22 23:27:03.574621060,17.65,Books,PayPal,North America,0,0,,45+
2178,PUR-33913,2022-02-12 17:23:40.515199961,291.7,Books,Bank Transfer,South America,1,0,333.0,25-34
1527,PUR-11474,2023-06-11 09:58:50.535777592,342.59,Books,Crypto,North America,1,1,305.0,45+
1735,PUR-67446,2023-12-28 02:16:52.742901872,116.34,Clothing,PayPal,Europe,0,0,,18-24
2335,PUR-67632,2022-12-31 01:20:57.997593704,258.47,Books,Card,North America,0,0,,25-34
1679,PUR-21721,2023-02-17 21:19:31.232088732,182.88,Books,PayPal,Asia,0,1,,45+
112,PUR-97698,2022-10-05 03:57:59.096586400,12.55,Books,Bank Transfer,North America,0,1,,25-34
2671,PUR-67516,2022-08-25 19:47:08.667546008,,Books,Card,South America,0,0,,35-44
489,PUR-47535,2023-10-30 20:41:13.744312208,65.22,Toys,Card,Asia,1,1,73.0,25-34
1596,PUR-51767,2023-08-07 03:16:07.785863192,461.89,Electronics,Crypto,North America,0,0,,45+
799,PUR-69555,2023-01-22 11:26:53.734740716,295.36,Toys,Bank Transfer,Europe,0,1,,25-34
1641,PUR-98036,2023-10-22 15:34:18.193853312,316.74,Toys,Card,North America,1,0,360.0,35-44
2744,PUR-29498,2022-03-01 12:48:28.679782813,242.74,Electronics,Card,Australia,1,0,99.0,18-24
2688,PUR-32251,2023-02-15 05:12:10.729977636,389.85,Electronics,PayPal,Australia,1,1,361.0,45+
272,PUR-24676,2022-05-28 22:10:02.281888776,26.74,Home,PayPal,Australia,1,1,47.0,18-24
1184,PUR-45254,2022-05-10 00:43:53.643296912,75.62,Books,Card,Australia,0,1,,35-44
1518,PUR-93553,2022-05-21 18:19:04.167311522,7.73,Home,Crypto,Europe,0,0,,35-44
1175,PUR-57622,2022-04-03 02:01:04.334807884,272.37,Electronics,Card,Europe,0,1,,18-24
2552,PUR-67408,2023-01-27 19:27:10.894158208,245.08,Clothing,Card,North America,0,1,,18-24
1465,PUR-71354,2022-04-20 19:11:55.258206714,381.46,Home,PayPal,North America,0,0,,35-44
2495,PUR-77948,2022-05-28 06:12:33.794623372,,Clothing,Crypto,North America,0,1,,25-34
1811,PUR-94607,2023-12-19 12:21:16.922276880,39.0,Toys,Card,North America,1,1,284.0,35-44
2928,PUR-41308,2022-11-27 09:44:29.999011116,417.07,Toys,Card,South America,0,1,,18-24
2178,PUR-92899,2023-09-21 17:07:06.820591936,68.88,Clothing,Bank Transfer,Asia,1,0,349.0,18-24
1723,PUR-13559,2023-08-14 02:07:44.025478640,489.84,Clothing,Card,Asia,0,0,,45+
958,PUR-77185,2023-04-19 16:32:44.121058616,177.56,Clothing,PayPal,Australia,1,1,49.0,45+
406,PUR-16565,2023-03-04 20:26:37.596225240,97.82,Toys,Card,Europe,1,0,312.0,45+
2007,PUR-28318,2022-10-26 06:19:59.834800004,492.56,Sports,Bank Transfer,Asia,0,0,,18-24
2412,PUR-14290,2022-02-06 18:00:06.329937262,,Clothing,Crypto,South America,1,0,4.0,35-44
7,PUR-11807,2022-09-10 23:45:42.473633700,264.66,Books,Card,North America,1,1,99.0,18-24
1733,PUR-79303,2022-06-09 03:11:34.787168224,252.54,Home,PayPal,South America,0,0,,25-34
576,PUR-32288,2022-01-25 17:58:32.569054699,219.93,Clothing,PayPal,Asia,1,0,336.0,35-44
2952,PUR-26763,2022-06-05 14:48:29.811357028,485.16,Sports,Card,Asia,0,1,,45+
83,PUR-58034,2022-08-09 19:49:34.776493740,97.87,Toys,PayPal,Asia,0,0,,35-44
63,PUR-61929,2022-05-27 04:31:39.761557178,72.46,Home,Bank Transfer,Europe,1,0,57.0,35-44
2482,PUR-85804,2023-03-26 14:45:20.365176232,264.7,Books,Bank Transfer,Asia,1,1,294.0,25-34
812,PUR-45808,2023-01-09 11:34:25.202268732,,Electronics,Bank Transfer,Europe,1,1,13.0,45+
2124,PUR-25840,2022-06-11 12:19:27.959772474,48.83,Electronics,Crypto,Australia,0,1,,18-24
2078,PUR-56601,2023-12-13 00:04:30.941636552,274.95,Sports,Bank Transfer,South America,1,0,72.0,18-24
7,PUR-51456,2022-01-17 10:08:03.759305504,399.51,Electronics,Bank Transfer,Australia,1,1,213.0,35-44
2873,PUR-28530,2022-01-08 12:49:06.380329282,173.55,Electronics,Card,South America,0,0,,25-34
568,PUR-69380,2023-02-01 06:57:54.712834116,379.42,Clothing,PayPal,Asia,0,1,,35-44
2656,PUR-38534,2022-08-22 15:28:48.210085284,288.54,Electronics,Card,Australia,1,1,97.0,45+
1609,PUR-26963,2022-06-28 03:00:00.317695926,25.95,Clothing,PayPal,South America,1,1,293.0,18-24
1524,PUR-20432,2022-07-19 04:41:37.283973536,196.09,Books,Card,Europe,1,0,26.0,35-44
639,PUR-44744,2022-09-02 18:30:55.491766332,477.93,Home,PayPal,Europe,1,0,218.0,45+
2659,PUR-28168,2023-09-09 11:00:01.882552040,420.16,Clothing,PayPal,Australia,1,1,30.0,35-44
2919,PUR-50390,2022-11-15 00:29:12.944429148,451.48,Toys,PayPal,South America,1,1,4.0,45+
1922,PUR-75067,2023-11-30 12:21:44.204049504,183.59,Clothing,PayPal,Asia,0,1,,25-34
1528,PUR-16647,2022-07-21 22:47:48.768214730,284.93,Toys,Crypto,Europe,0,0,,18-24
2453,PUR-11742,2023-04-20 08:43:06.972277616,208.9,Home,PayPal,South America,1,0,159.0,18-24
2017,PUR-70337,2022-01-13 21:31:00.863524196,277.22,Sports,PayPal,South America,0,0,,25-34
214,PUR-55488,2023-05-01 02:06:25.550774264,19.25,Clothing,Card,Europe,0,0,,18-24
2678,PUR-80045,2022-05-16 01:24:27.875039984,373.06,Books,Crypto,Europe,1,1,325.0,18-24
2930,PUR-78006,2022-09-30 17:12:37.950833396,363.78,,Bank Transfer,Asia,1,1,230.0,45+
1129,PUR-11079,2022-09-27 00:00:10.648872976,211.24,Clothing,Card,South America,0,1,,25-34
1825,PUR-14402,2023-11-30 22:19:33.683420680,31.88,Books,Bank Transfer,South America,0,0,,18-24
1667,PUR-29200,2022-02-11 20:00:12.194771133,160.45,Toys,PayPal,Australia,1,1,337.0,45+
2298,PUR-26110,2022-06-27 10:01:53.557814182,381.23,Books,Crypto,North America,1,1,119.0,18-24
2426,PUR-98003,2022-08-08 21:40:17.399954784,95.95,Home,Card,Australia,0,0,,45+
216,PUR-31614,2023-07-23 14:57:19.273760624,460.42,Toys,Bank Transfer,North America,1,0,306.0,18-24
1018,PUR-23210,2023-08-25 12:51:29.460837808,119.93,Clothing,Card,Asia,0,1,,35-44
1990,PUR-36905,2022-12-09 02:59:53.322640684,281.77,Toys,Bank Transfer,Asia,0,0,,25-34
659,PUR-19145,2023-10-08 11:53:33.714486800,,Toys,PayPal,North America,0,1,,45+
2142,PUR-24615,2023-06-16 22:06:23.722084168,189.17,Toys,Card,North America,1,0,226.0,18-24
2209,PUR-36991,2022-05-19 12:06:00.484908730,339.99,Home,Crypto,South America,0,1,,18-24
549,PUR-32861,2022-06-23 04:59:49.160002336,396.38,Home,PayPal,North America,0,1,,18-24
1694,PUR-47586,2023-02-04 04:07:53.145008972,413.18,Electronics,Bank Transfer,South America,0,1,,35-44
1430,PUR-95394,2023-08-17 18:13:56.935656256,103.87,Toys,PayPal,North America,1,1,2.0,25-34
26,PUR-31304,2022-12-06 03:58:45.177225588,346.67,Clothing,Card,Europe,1,1,22.0,25-34
1030,PUR-76203,2022-12-31 22:18:02.665450592,120.05,Clothing,Bank Transfer,South America,0,1,,25-34
124,PUR-79348,2022-11-24 17:30:08.596676028,405.91,Toys,Crypto,North America,0,1,,35-44
804,PUR-36600,2022-07-09 14:38:30.732953472,278.01,Home,Bank Transfer,Europe,1,0,46.0,25-34
1274,PUR-83349,2022-08-12 01:54:05.944943788,119.73,Home,PayPal,North America,1,0,238.0,25-34
1612,PUR-78745,2023-10-28 02:29:14.346991968,72.07,Home,Bank Transfer,Asia,1,1,180.0,35-44
2324,PUR-12094,2023-02-06 11:50:33.629806748,407.24,Electronics,Card,North America,0,1,,45+
1783,PUR-97666,2022-11-03 17:55:42.363839744,87.7,Toys,Bank Transfer,Australia,0,1,,35-44
error_user,PUR-91164,2023-07-05 04:02:37.125085464,358.55,Toys,PayPal,Europe,1,0,280.0,45+
1526,PUR-76638,2023-03-01 08:39:17.603096560,,Home,Crypto,Australia,1,1,331.0,45+
2571,PUR-84062,2023-04-12 19:08:36.585613360,141.26,Toys,Card,Europe,0,1,,18-24
2601,PUR-30578,2023-04-01 18:27:32.563246304,409.13,Books,PayPal,Asia,0,1,,45+
2577,PUR-75966,2023-07-19 05:11:52.135058208,478.36,Toys,Crypto,Asia,1,0,313.0,25-34
2713,PUR-52530,2022-02-20 07:23:18.745524541,243.28,Sports,Crypto,Europe,1,1,53.0,25-34
2352,PUR-17969,2022-09-20 22:17:49.169135412,90.53,Electronics,Crypto,South America,0,0,,35-44
1821,PUR-93851,2022-02-03 00:21:23.902535629,306.13,Electronics,Card,Europe,0,0,,35-44
2595,PUR-70380,2022-03-27 18:15:10.873152476,210.54,Clothing,Card,Australia,0,1,,18-24
1110,PUR-20707,2022-11-16 08:11:45.771181872,75.86,Sports,Crypto,North America,1,1,14.0,18-24
2248,PUR-65148,2023-06-05 00:29:01.549420104,403.24,Electronics,Bank Transfer,Asia,1,0,146.0,35-44
868,PUR-23204,2023-04-17 00:10:54.506512488,251.48,Electronics,PayPal,Europe,0,1,,18-24
1090,PUR-39471,2022-01-26 05:28:48.311833897,429.08,Books,PayPal,Europe,0,1,,25-34
347,PUR-53280,2023-05-11 11:34:16.567482232,104.57,Books,Bank Transfer,Australia,1,0,13.0,35-44
845,PUR-46689,2023-04-25 20:48:45.791702448,99.98,Toys,PayPal,Europe,1,1,338.0,18-24
911,PUR-15914,2022-02-26 18:06:33.964026505,34.53,Sports,Card,North America,0,1,,35-44
1651,PUR-48582,2023-07-28 20:46:00.646550320,258.65,Clothing,PayPal,South America,0,0,,25-34
991,PUR-70775,2023-05-21 17:48:50.228265216,478.48,Home,Bank Transfer,North America,1,0,33.0,45+
920,PUR-88965,2022-04-18 20:45:20.602453512,404.2,Sports,Bank Transfer,North America,0,1,,25-34
2908,PUR-35517,2023-10-28 21:06:43.710511848,413.51,Clothing,Bank Transfer,Europe,1,1,83.0,35-44
1293,PUR-97577,2023-06-09 04:54:06.381751616,425.47,Clothing,Crypto,Europe,1,1,279.0,18-24
2033,PUR-37445,2022-08-23 19:04:59.385521020,47.56,Toys,Crypto,North America,1,1,18.0,25-34
2410,PUR-93959,2023-08-17 13:34:04.140617160,,Toys,Card,Europe,1,0,304.0,45+
2551,PUR-44343,2023-10-11 07:30:21.941585768,154.37,Books,Card,Asia,1,0,39.0,18-24
298,PUR-60454,2023-11-04 19:13:55.945364984,103.14,Home,Card,Asia,1,0,205.0,25-34
1229,PUR-48998,2022-01-10 01:50:41.653186117,113.55,Electronics,PayPal,North America,0,0,,18-24
2486,PUR-92145,2023-04-23 04:03:00.462188880,303.6,Books,Bank Transfer,North America,1,0,266.0,25-34
840,PUR-28683,2022-01-18 23:17:52.394738262,354.48,Electronics,PayPal,Asia,1,1,44.0,45+
2940,PUR-27625,2022-09-20 17:11:42.863036248,221.4,Toys,Bank Transfer,Australia,1,1,264.0,25-34
682,PUR-11963,2022-06-24 00:20:15.539916138,126.37,Electronics,Bank Transfer,South America,0,1,,18-24
2150,PUR-51346,2023-08-08 10:41:31.197923256,143.03,Clothing,Crypto,South America,1,1,156.0,45+
2640,PUR-67251,2022-10-02 20:12:12.457709604,93.84,Clothing,Bank Transfer,Australia,1,0,290.0,25-34
2157,PUR-51840,2023-05-26 02:10:25.203970408,133.99,Books,Crypto,Europe,0,0,,18-24
576,PUR-76460,2023-03-19 15:50:29.569257120,57.37,Books,Bank Transfer,Europe,1,1,166.0,35-44
2620,PUR-82100,2022-06-11 00:25:24.122146906,363.03,Electronics,Crypto,Asia,0,0,,45+
481,PUR-56163,2023-07-29 10:07:54.027215104,200.74,Home,Card,Europe,0,0,,18-24
79,PUR-72976,2023-04-27 21:55:53.169426880,94.54,Books,PayPal,South America,0,1,,45+
2927,PUR-25848,2022-05-06 09:31:56.034999376,157.9,Toys,Crypto,Australia,0,1,,18-24
315,PUR-12463,2023-12-23 01:16:07.688220880,136.42,Clothing,Crypto,Australia,0,0,,45+
2707,PUR-69341,2023-08-03 20:47:48.036524296,21.08,Books,Crypto,Asia,1,0,51.0,25-34
2121,PUR-71189,2023-02-15 11:05:55.601576564,292.5,Books,Card,Europe,1,1,115.0,25-34
139,PUR-65503,2022-07-06 12:27:04.378286938,91.93,Books,Crypto,Asia,0,0,,45+
607,PUR-84465,2022-12-17 11:58:21.541748480,234.44,Toys,Crypto,North America,1,1,198.0,18-24
424,PUR-10841,2022-09-19 08:55:51.629937852,328.9,Toys,Bank Transfer,South America,1,0,14.0,18-24
537,PUR-99868,2023-10-15 15:46:14.894697392,288.15,Sports,PayPal,Europe,0,1,,35-44
2581,PUR-49387,2023-02-13 09:38:32.308271700,269.42,,PayPal,North America,1,1,115.0,35-44
1302,PUR-39740,2022-09-07 10:23:55.066084208,225.69,Sports,Crypto,North America,0,0,,18-24
1019,PUR-80864,2022-03-23 03:28:36.891780771,171.2,Home,PayPal,Australia,0,0,,25-34
2088,PUR-47998,2022-05-27 20:06:55.688273862,21.94,Electronics,Bank Transfer,North America,0,1,,35-44
2219,PUR-90483,2022-11-01 18:24:01.299489424,165.98,Sports,Crypto,Europe,1,1,58.0,18-24
2568,PUR-93078,2022-11-17 02:57:04.781101288,180.83,Electronics,Crypto,Europe,0,0,,18-24
1404,PUR-97038,2023-07-14 17:35:38.789059904,94.3,Toys,Card,South America,0,1,,35-44
248,PUR-13796,2022-09-29 01:52:36.812713368,423.66,Home,PayPal,Australia,0,1,,25-34
506,PUR-20316,2023-01-29 06:50:56.494777664,30.99,Clothing,Bank Transfer,South America,1,1,170.0,18-24
1696,PUR-25247,2023-09-18 23:15:30.408325520,286.07,Clothing,PayPal,North America,1,0,89.0,25-34
667,PUR-28649,2022-11-14 15:01:15.390217348,129.42,Sports,Crypto,North America,1,0,71.0,35-44
2777,PUR-32297,2023-05-30 11:07:16.073962504,343.0,Clothing,Bank Transfer,Asia,0,0,,18-24
2785,PUR-26672,2022-07-14 20:02:44.544039100,396.65,Home,Crypto,North America,0,1,,18-24
2212,PUR-27239,2023-08-29 03:48:24.650220064,429.89,Toys,Card,Asia,1,1,219.0,45+
238,PUR-10263,2022-01-15 18:38:41.900524827,122.3,Home,Crypto,Europe,1,1,301.0,18-24
271,PUR-66168,2023-07-25 20:28:15.389318760,486.33,Home,Crypto,North America,0,0,,35-44
1137,PUR-65210,2023-07-07 01:37:29.819571304,126.24,Sports,PayPal,South America,1,0,188.0,35-44
1368,PUR-71966,2023-08-04 08:02:14.019401728,218.57,Electronics,Crypto,Australia,0,0,,18-24
871,PUR-21178,2023-04-14 07:02:48.387321576,492.92,Sports,Crypto,South America,1,0,82.0,35-44
1629,PUR-19369,2023-08-11 21:11:32.487358672,152.66,Clothing,Card,North America,0,1,,45+
2274,PUR-66778,2022-09-20 21:23:00.423225912,301.54,,Card,Asia,0,1,,35-44
1166,PUR-45257,2022-04-22 10:15:43.063893780,418.02,,Card,Australia,1,0,326.0,18-24
2578,PUR-13213,2023-07-25 01:08:50.162544296,,Home,Crypto,Europe,1,1,269.0,25-34
2966,PUR-10255,2023-05-10 16:19:28.261487168,77.81,Electronics,Card,North America,0,1,,25-34
1782,PUR-82904,2022-02-01 22:33:44.380994777,164.66,Clothing,Crypto,North America,1,1,57.0,18-24
123,PUR-80757,2023-01-28 03:23:56.367371700,448.71,Books,Card,Australia,1,1,266.0,35-44
1937,PUR-56683,2022-06-19 20:20:15.905430818,25.05,,Bank Transfer,North America,0,0,,45+
2762,PUR-96165,2022-04-20 02:05:41.698682542,158.73,Electronics,Crypto,Europe,1,0,110.0,45+
921,PUR-93625,2023-04-10 21:04:12.503040752,138.32,Electronics,Card,North America,0,0,,45+
922,PUR-64740,2022-04-30 21:29:08.728237732,350.95,Sports,Card,South America,1,0,154.0,35-44
1021,PUR-31102,2022-09-26 09:25:15.077053488,50.55,Home,PayPal,North America,1,1,299.0,25-34
1437,PUR-78919,2023-01-27 11:13:15.762378648,417.99,Toys,Card,North America,0,0,,25-34
434,PUR-56251,2023-05-14 05:21:42.807088192,17.83,Home,PayPal,Asia,1,1,345.0,18-24
2168,PUR-14636,2022-07-03 01:33:48.892730108,419.39,Home,Bank Transfer,Europe,1,1,319.0,25-34
2445,PUR-97760,2023-12-18 05:30:04.003479864,176.8,Sports,Bank Transfer,North America,0,1,,35-44
808,PUR-60238,2023-07-31 08:13:39.837435896,379.27,Clothing,Crypto,South America,1,1,184.0,35-44
1760,PUR-51651,2022-09-03 22:30:48.779771328,312.93,Electronics,Card,Europe,1,0,199.0,45+
2575,PUR-67538,2023-07-26 06:04:30.255454960,438.43,Electronics,Crypto,Asia,0,1,,35-44
1114,PUR-54016,2022-08-05 13:47:47.135797284,365.4,Toys,Bank Transfer,Europe,0,1,,25-34
1232,PUR-77420,2022-02-06 02:33:36.453599422,45.76,Sports,Card,North America,0,0,,35-44
359,PUR-28736,2022-03-05 08:41:20.914033249,246.89,Home,Card,North America,1,1,246.0,18-24
2303,PUR-23933,2023-02-08 19:16:48.914972492,83.34,Books,PayPal,Asia,0,1,,18-24
2113,PUR-78761,2022-05-21 04:31:10.865334372,493.08,Electronics,Card,Australia,0,1,,35-44
98,PUR-12603,2023-07-08 16:11:41.065499944,100.12,Clothing,Crypto,South America,1,0,142.0,18-24
1135,PUR-36899,2022-08-24 12:04:40.291260096,485.13,Electronics,PayPal,North America,1,0,114.0,18-24
2068,PUR-67624,2023-05-07 07:15:10.650604216,149.35,Clothing,Bank Transfer,South America,1,1,97.0,25-34
2679,PUR-55834,2022-10-29 10:22:26.067559228,,Sports,Bank Transfer,Australia,1,0,294.0,25-34
1583,PUR-77167,2022-02-07 23:54:14.091982917,361.14,Clothing,Card,Asia,1,0,40.0,18-24
944,PUR-92667,2023-05-30 04:27:39.701696160,60.3,Clothing,Card,North America,1,0,283.0,18-24
2800,PUR-57510,2023-07-31 02:36:28.018050408,447.95,Books,Card,Europe,0,1,,25-34
1063,PUR-38737,2022-07-16 17:57:25.369535182,264.79,Books,Crypto,South America,0,0,,45+
1969,PUR-20628,2023-05-17 18:50:44.712972232,434.86,Sports,Bank Transfer,Australia,0,1,,35-44
2821,PUR-76735,2022-05-31 00:42:26.593811052,391.19,Toys,Crypto,Australia,1,0,54.0,35-44
110,PUR-18836,2022-08-11 06:03:32.211244084,33.85,Clothing,PayPal,Australia,0,0,,25-34
2025,PUR-82957,2023-07-31 15:07:39.623023864,244.88,Books,Bank Transfer,Asia,0,0,,18-24
2645,PUR-83295,2023-01-24 05:09:43.074541672,270.5,Clothing,PayPal,Australia,1,0,54.0,25-34
720,PUR-97652,2022-03-15 04:20:09.278857793,379.93,Books,Card,Europe,0,0,,25-34
402,PUR-76149,2023-02-16 05:54:50.852110220,453.91,Toys,PayPal,Australia,1,1,279.0,18-24
1900,PUR-67203,2022-08-20 14:23:12.359188404,233.36,Books,Crypto,Asia,1,1,309.0,25-34
754,PUR-59232,2023-04-29 20:14:50.783188800,130.66,Clothing,Crypto,Australia,0,1,,35-44
966,PUR-57683,2023-12-13 04:49:39.149893944,438.79,Sports,Crypto,Europe,1,1,130.0,45+
1041,PUR-91724,2022-04-18 17:45:47.138684022,318.51,Sports,Card,Asia,0,1,,25-34
583,PUR-77489,2023-01-03 13:17:13.939757272,378.81,Toys,Crypto,Asia,1,1,212.0,35-44
258,PUR-75386,2023-03-10 01:53:39.720130624,269.61,Clothing,Bank Transfer,North America,1,0,278.0,35-44
637,PUR-41087,2023-06-15 11:44:06.740396432,21.08,Toys,PayPal,South America,1,0,7.0,35-44
2881,PUR-55396,2022-06-22 05:56:53.739007742,53.24,Clothing,PayPal,North America,1,1,138.0,25-34
161,PUR-83927,2023-01-31 10:11:01.155392996,35.7,Sports,Card,North America,1,0,120.0,18-24
2600,PUR-95835,2023-04-14 06:27:37.621262256,236.63,Electronics,PayPal,North America,1,1,262.0,25-34
1018,PUR-11137,2023-09-06 13:45:11.642596760,121.29,Sports,PayPal,Asia,0,0,,45+
1904,PUR-54051,2022-07-30 20:55:04.453051552,465.62,Clothing,Bank Transfer,Europe,0,0,,18-24
1189,PUR-57489,2023-11-16 11:38:52.821341944,171.62,Books,PayPal,Europe,1,0,319.0,35-44
2914,PUR-86241,2022-08-08 11:16:10.492800516,444.84,Toys,Crypto,Europe,0,1,,25-34
374,PUR-95296,2023-01-25 14:21:42.053638532,359.6,Clothing,Bank Transfer,Europe,0,0,,45+
823,PUR-73187,2022-08-30 17:00:57.373427056,54.31,Electronics,Bank Transfer,Asia,0,1,,35-44
2336,PUR-73136,2022-04-29 15:57:54.365159802,341.77,Books,PayPal,Asia,1,0,338.0,45+
818,PUR-98828,2022-07-13 12:01:17.897329100,354.5,Books,PayPal,Asia,0,1,,45+
1054,PUR-51681,2023-01-29 02:34:27.783686368,311.93,Clothing,Crypto,Asia,0,1,,25-34
1559,PUR-36713,2023-09-07 18:26:58.648788576,481.98,Clothing,Crypto,Asia,0,0,,45+
1477,PUR-64645,2022-03-08 01:18:50.690603904,409.47,Books,Bank Transfer,North America,0,1,,45+
2998,PUR-28621,2023-04-20 23:27:15.846733800,325.2,Sports,Card,North America,0,1,,18-24
2394,PUR-53645,2023-10-17 08:07:14.661781096,370.23,,PayPal,South America,0,0,,45+
error_user,PUR-75097,2023-01-16 03:26:28.959785364,333.32,Sports,Bank Transfer,Australia,0,0,,18-24
957,PUR-22672,2022-08-17 04:18:56.582937260,9.49,Sports,Bank Transfer,Asia,0,0,,25-34
1794,PUR-87120,2022-11-22 09:58:01.728841112,397.75,Books,PayPal,North America,1,0,342.0,25-34
1515,PUR-63282,2022-01-30 02:01:28.585349296,398.65,Sports,Card,Europe,0,0,,35-44
15,PUR-42416,2023-09-12 09:47:23.955231536,391.21,Clothing,PayPal,Europe,0,1,,35-44
873,PUR-53745,2023-09-09 12:17:03.735706760,140.07,Electronics,Crypto,South America,1,0,234.0,35-44
1248,PUR-54983,2023-12-21 04:07:21.515897472,283.72,Sports,Crypto,Europe,0,0,,45+
